player_id,playstyle,tier,game_version
241470,Whipped Pass,base,FC26
241474,Rapid,base,FC26
241486,Aerial Fortress,base,FC26
241486,Long Ball Pass,base,FC26
241486,Quick Step,base,FC26
241486,Relentless,base,FC26
241486,Slide Tackle,base,FC26
241486,Jockey,plus,FC26
241489,Aerial Fortress,base,FC26
241489,Bruiser,base,FC26
241489,Precision Header,base,FC26
241489,Slide Tackle,base,FC26
241494,Aerial Fortress,base,FC26
241494,Block,base,FC26
241494,Bruiser,base,FC26
241496,Finesse Shot,base,FC26
241496,Quick Step,base,FC26
241496,Rapid,base,FC26
241507,Anticipate,base,FC26
241507,Jockey,base,FC26
241508,Incisive Pass,base,FC26
241508,Inventive,base,FC26
241508,Pinged Pass,base,FC26
241508,Technical,base,FC26
241508,Whipped Pass,base,FC26
241509,Inventive,base,FC26
241522,Gamechanger,base,FC26
241522,Incisive Pass,base,FC26
241522,Press Proven,base,FC26
241536,Dead Ball,base,FC26
241536,Incisive Pass,base,FC26
241536,Technical,base,FC26
241536,Whipped Pass,base,FC26
241538,Anticipate,base,FC26
241538,Intercept,base,FC26
241538,Jockey,base,FC26
241538,Relentless,base,FC26
241538,Slide Tackle,base,FC26
241568,Pinged Pass,base,FC26
241568,Power Shot,base,FC26
241578,Bruiser,base,FC26
241582,Technical,base,FC26
241585,Bruiser,base,FC26
241585,Jockey,base,FC26
241588,Aerial Fortress,base,FC26
241588,Long Ball Pass,base,FC26
241590,Intercept,base,FC26
241590,Precision Header,base,FC26
241591,Low Driven Shot,base,FC26
241591,Precision Header,base,FC26
241591,Quick Step,base,FC26
241591,Rapid,base,FC26
241601,Rapid,base,FC26
241602,Press Proven,base,FC26
241602,Relentless,base,FC26
241607,Intercept,base,FC26
241607,Relentless,base,FC26
241619,Technical,base,FC26
241628,Quick Step,base,FC26
241628,Rapid,base,FC26
241637,Aerial Fortress,base,FC26
241637,Anticipate,base,FC26
241637,Bruiser,base,FC26
241637,Intercept,base,FC26
241637,Jockey,base,FC26
241637,Precision Header,base,FC26
241637,Relentless,base,FC26
241643,Cross Claimer,base,FC26
241643,Deflector,base,FC26
241643,Long Ball Pass,base,FC26
241651,Acrobatic,base,FC26
241651,Finesse Shot,base,FC26
241651,Low Driven Shot,base,FC26
241651,Power Shot,base,FC26
241651,Press Proven,base,FC26
241651,Quick Step,base,FC26
241651,Enforcer,plus,FC26
241659,Rapid,base,FC26
241671,Far Throw,base,FC26
241671,Footwork,base,FC26
241673,Dead Ball,base,FC26
241673,Whipped Pass,base,FC26
241686,Precision Header,base,FC26
241686,Rapid,base,FC26
241692,Aerial Fortress,base,FC26
241692,Anticipate,base,FC26
241692,Slide Tackle,base,FC26
241693,Slide Tackle,base,FC26
241695,Quick Step,base,FC26
241695,Rapid,base,FC26
241696,Block,base,FC26
241699,Jockey,base,FC26
241707,Aerial Fortress,base,FC26
241708,Jockey,base,FC26
241708,Precision Header,base,FC26
241710,Anticipate,base,FC26
241721,Gamechanger,base,FC26
241721,Incisive Pass,base,FC26
241721,Quick Step,base,FC26
241721,Rapid,base,FC26
241721,Trickster,base,FC26
241726,Low Driven Shot,base,FC26
241726,Rapid,base,FC26
241727,Far Throw,base,FC26
241727,Footwork,base,FC26
241736,Slide Tackle,base,FC26
241737,Anticipate,base,FC26
241737,Jockey,base,FC26
241737,Long Ball Pass,base,FC26
241771,Finesse Shot,base,FC26
241771,First Touch,base,FC26
241771,Gamechanger,base,FC26
241771,Incisive Pass,base,FC26
241771,Inventive,base,FC26
241771,Technical,base,FC26
241775,Aerial Fortress,base,FC26
241775,Anticipate,base,FC26
241775,Intercept,base,FC26
241775,Long Ball Pass,base,FC26
241775,Quick Step,base,FC26
241775,Slide Tackle,base,FC26
241788,First Touch,base,FC26
241793,Aerial Fortress,base,FC26
241793,Anticipate,base,FC26
241811,Dead Ball,base,FC26
241811,Inventive,base,FC26
241812,Block,base,FC26
241821,Finesse Shot,base,FC26
241824,Aerial Fortress,base,FC26
241824,Precision Header,base,FC26
241828,Block,base,FC26
241828,Intercept,base,FC26
241833,Anticipate,base,FC26
241835,Precision Header,base,FC26
241850,Enforcer,base,FC26
241850,First Touch,base,FC26
241850,Low Driven Shot,base,FC26
241850,Precision Header,base,FC26
241852,First Touch,base,FC26
241852,Inventive,base,FC26
241852,Rapid,base,FC26
241852,Quick Step,plus,FC26
241859,Far Throw,base,FC26
241861,Slide Tackle,base,FC26
241861,Technical,base,FC26
241862,Block,base,FC26
241867,Anticipate,base,FC26
241867,Block,base,FC26
241867,Bruiser,base,FC26
241867,Intercept,base,FC26
241867,Quick Step,base,FC26
241875,Long Throw,base,FC26
241900,Aerial Fortress,base,FC26
241900,Block,base,FC26
241900,Pinged Pass,base,FC26
241900,Power Shot,base,FC26
241907,Finesse Shot,base,FC26
241907,Quick Step,base,FC26
241907,Technical,base,FC26
241925,Low Driven Shot,base,FC26
241925,Technical,base,FC26
241927,Long Ball Pass,base,FC26
241928,Aerial Fortress,base,FC26
241930,Slide Tackle,base,FC26
241937,Slide Tackle,base,FC26
241954,Aerial Fortress,base,FC26
241967,Long Ball Pass,base,FC26
241967,Long Throw,base,FC26
241967,Low Driven Shot,base,FC26
241967,Quick Step,base,FC26
241967,Rapid,base,FC26
241967,Whipped Pass,base,FC26
241969,Chip Shot,base,FC26
241969,Gamechanger,base,FC26
241969,Rapid,base,FC26
241982,Incisive Pass,base,FC26
241982,Intercept,base,FC26
241982,Long Ball Pass,base,FC26
241985,Technical,base,FC26
241992,Technical,base,FC26
241993,Long Ball Pass,base,FC26
241995,Long Ball Pass,base,FC26
242000,Bruiser,base,FC26
242003,Aerial Fortress,base,FC26
242003,Long Throw,base,FC26
242004,Acrobatic,base,FC26
242004,Gamechanger,base,FC26
242004,Rapid,base,FC26
242006,Whipped Pass,base,FC26
242041,Long Throw,base,FC26
242054,Rapid,base,FC26
242055,Block,base,FC26
242055,Bruiser,base,FC26
242056,Aerial Fortress,base,FC26
242056,Power Shot,base,FC26
242062,Relentless,base,FC26
242075,Precision Header,base,FC26
242075,Relentless,base,FC26
242082,Press Proven,base,FC26
242084,Cross Claimer,base,FC26
242084,Long Ball Pass,base,FC26
242087,Aerial Fortress,base,FC26
242087,Anticipate,base,FC26
242087,Bruiser,base,FC26
242087,Incisive Pass,base,FC26
242087,Press Proven,base,FC26
242087,Relentless,base,FC26
242092,Rapid,base,FC26
242108,Pinged Pass,base,FC26
242112,Technical,base,FC26
242114,Block,base,FC26
242114,Slide Tackle,base,FC26
242117,Finesse Shot,base,FC26
242117,Technical,base,FC26
242117,Whipped Pass,base,FC26
242156,Low Driven Shot,base,FC26
242160,Block,base,FC26
242160,Long Ball Pass,base,FC26
242162,Inventive,base,FC26
242162,Technical,base,FC26
242162,Trickster,base,FC26
242166,Finesse Shot,base,FC26
242166,Rapid,base,FC26
242166,Whipped Pass,base,FC26
242179,Cross Claimer,base,FC26
242179,Footwork,base,FC26
242181,Jockey,base,FC26
242181,Whipped Pass,base,FC26
242187,First Touch,base,FC26
242187,Technical,base,FC26
242200,Cross Claimer,base,FC26
242201,Aerial Fortress,base,FC26
242201,Long Ball Pass,base,FC26
242201,Press Proven,base,FC26
242201,Relentless,base,FC26
242214,Aerial Fortress,base,FC26
242214,Anticipate,base,FC26
242214,Long Ball Pass,base,FC26
242214,Slide Tackle,base,FC26
242229,Footwork,base,FC26
242229,Long Ball Pass,base,FC26
242230,Aerial Fortress,base,FC26
242230,Intercept,base,FC26
242230,Long Ball Pass,base,FC26
242238,Block,base,FC26
242238,Long Ball Pass,base,FC26
242240,Long Ball Pass,base,FC26
242245,Rapid,base,FC26
242253,Enforcer,base,FC26
242253,Finesse Shot,base,FC26
242264,Block,base,FC26
242276,Rapid,base,FC26
242279,Long Ball Pass,base,FC26
242279,Tiki Taka,base,FC26
242280,Aerial Fortress,base,FC26
242287,Quick Step,base,FC26
242287,Rapid,base,FC26
242288,Cross Claimer,base,FC26
242291,Enforcer,base,FC26
242291,Precision Header,base,FC26
242335,Anticipate,base,FC26
242335,Intercept,base,FC26
242335,Rapid,base,FC26
242335,Whipped Pass,base,FC26
242350,Inventive,base,FC26
242352,Footwork,base,FC26
242359,Long Ball Pass,base,FC26
242369,Inventive,base,FC26
242374,Power Shot,base,FC26
242374,Rapid,base,FC26
242380,Bruiser,base,FC26
242380,Jockey,base,FC26
242380,Press Proven,base,FC26
242381,Intercept,base,FC26
242381,Relentless,base,FC26
242383,Aerial Fortress,base,FC26
242383,Block,base,FC26
242383,Long Ball Pass,base,FC26
242383,Precision Header,base,FC26
242383,Slide Tackle,base,FC26
242386,Block,base,FC26
242386,Long Ball Pass,base,FC26
242389,Technical,base,FC26
242392,Bruiser,base,FC26
242392,Jockey,base,FC26
242411,Aerial Fortress,base,FC26
242411,Anticipate,base,FC26
242411,Jockey,base,FC26
242414,Incisive Pass,base,FC26
242414,Long Ball Pass,base,FC26
242418,Quick Step,base,FC26
242418,Rapid,base,FC26
242426,Quick Step,base,FC26
242426,Rapid,base,FC26
242434,Finesse Shot,base,FC26
242434,Press Proven,base,FC26
242436,Precision Header,base,FC26
242444,Finesse Shot,base,FC26
242444,First Touch,base,FC26
242444,Technical,base,FC26
242453,Block,base,FC26
242482,Intercept,base,FC26
242482,Long Throw,base,FC26
242485,Intercept,base,FC26
242489,Incisive Pass,base,FC26
242489,Power Shot,base,FC26
242489,Quick Step,base,FC26
242489,Technical,base,FC26
242494,Precision Header,base,FC26
242500,Aerial Fortress,base,FC26
242500,Anticipate,base,FC26
242500,Bruiser,base,FC26
242506,Quick Step,base,FC26
242514,Footwork,base,FC26
242514,Long Ball Pass,base,FC26
242516,Finesse Shot,base,FC26
242516,First Touch,base,FC26
242516,Precision Header,base,FC26
242516,Press Proven,base,FC26
242516,Whipped Pass,base,FC26
242525,Aerial Fortress,base,FC26
242525,Anticipate,base,FC26
242525,Intercept,base,FC26
242525,Long Ball Pass,base,FC26
242527,Intercept,base,FC26
242527,Slide Tackle,base,FC26
242530,First Touch,base,FC26
242530,Quick Step,base,FC26
242531,Block,base,FC26
242531,Jockey,base,FC26
242531,Relentless,base,FC26
242532,Aerial Fortress,base,FC26
242534,Intercept,base,FC26
242541,Long Ball Pass,base,FC26
242541,Long Throw,base,FC26
242542,Jockey,base,FC26
242547,Whipped Pass,base,FC26
242548,Dead Ball,base,FC26
242548,Long Ball Pass,base,FC26
242569,Aerial Fortress,base,FC26
242569,Intercept,base,FC26
242569,Long Ball Pass,base,FC26
242577,Incisive Pass,base,FC26
242577,Technical,base,FC26
242578,Bruiser,base,FC26
242578,Long Ball Pass,base,FC26
242596,Precision Header,base,FC26
242602,Long Throw,base,FC26
242602,Rapid,base,FC26
242612,Quick Step,base,FC26
242612,Rapid,base,FC26
242619,Anticipate,base,FC26
242619,Press Proven,base,FC26
242619,Slide Tackle,base,FC26
242623,Aerial Fortress,base,FC26
242628,Jockey,base,FC26
242633,Aerial Fortress,base,FC26
242633,Block,base,FC26
242633,Intercept,base,FC26
242633,Jockey,base,FC26
242633,Relentless,base,FC26
242635,Bruiser,base,FC26
242638,Rapid,base,FC26
242640,Incisive Pass,base,FC26
242641,First Touch,base,FC26
242641,Jockey,base,FC26
242641,Trickster,base,FC26
242643,Long Ball Pass,base,FC26
242648,Anticipate,base,FC26
242648,Jockey,base,FC26
242655,Relentless,base,FC26
242656,Cross Claimer,base,FC26
242656,Far Throw,base,FC26
242656,Footwork,base,FC26
242658,Dead Ball,base,FC26
242660,Slide Tackle,base,FC26
242663,Block,base,FC26
242664,Relentless,base,FC26
242703,Cross Claimer,base,FC26
242712,Quick Step,base,FC26
242712,Rapid,base,FC26
242712,Whipped Pass,base,FC26
242714,Finesse Shot,base,FC26
242714,Rapid,base,FC26
242725,Finesse Shot,base,FC26
242725,Slide Tackle,base,FC26
242744,Bruiser,base,FC26
242744,Slide Tackle,base,FC26
242755,Gamechanger,base,FC26
242759,Jockey,base,FC26
242764,Dead Ball,base,FC26
242769,Anticipate,base,FC26
242794,Dead Ball,base,FC26
242794,Incisive Pass,base,FC26
242794,Long Ball Pass,base,FC26
242794,Pinged Pass,base,FC26
242816,Finesse Shot,base,FC26
242816,First Touch,base,FC26
242816,Incisive Pass,base,FC26
242816,Inventive,base,FC26
242816,Long Ball Pass,base,FC26
242818,Footwork,base,FC26
242821,Quick Step,base,FC26
242835,Aerial Fortress,base,FC26
242835,Anticipate,base,FC26
242835,Intercept,base,FC26
242835,Jockey,base,FC26
242840,Aerial Fortress,base,FC26
242840,Long Ball Pass,base,FC26
242841,Gamechanger,base,FC26
242841,Quick Step,base,FC26
242841,Rapid,base,FC26
242853,Cross Claimer,base,FC26
242853,Far Throw,base,FC26
242853,Footwork,base,FC26
242879,Cross Claimer,base,FC26
242879,Far Throw,base,FC26
242879,Footwork,base,FC26
242879,Long Ball Pass,base,FC26
242907,Incisive Pass,base,FC26
242907,Whipped Pass,base,FC26
242908,Technical,base,FC26
242914,Finesse Shot,base,FC26
242914,First Touch,base,FC26
242914,Gamechanger,base,FC26
242914,Technical,base,FC26
242916,Dead Ball,base,FC26
242916,Long Throw,base,FC26
242916,Whipped Pass,base,FC26
242919,Bruiser,base,FC26
242919,Precision Header,base,FC26
242924,Rapid,base,FC26
242946,Technical,base,FC26
242964,Finesse Shot,base,FC26
242964,Quick Step,base,FC26
242964,Rapid,base,FC26
242964,Whipped Pass,base,FC26
242965,Gamechanger,base,FC26
242971,Inventive,base,FC26
242971,Rapid,base,FC26
242971,Trickster,base,FC26
242974,Technical,base,FC26
242983,Footwork,base,FC26
242984,Quick Step,base,FC26
242997,Quick Step,base,FC26
242997,Rapid,base,FC26
242998,Aerial Fortress,base,FC26
242998,Enforcer,base,FC26
242998,Press Proven,base,FC26
243000,Long Ball Pass,base,FC26
243014,First Touch,base,FC26
243014,Inventive,base,FC26
243014,Quick Step,base,FC26
243014,Rapid,base,FC26
243014,Gamechanger,plus,FC26
243023,Long Ball Pass,base,FC26
243025,Aerial Fortress,base,FC26
243025,Intercept,base,FC26
243025,Jockey,base,FC26
243025,Precision Header,base,FC26
243032,Precision Header,base,FC26
243041,Quick Step,base,FC26
243041,Rapid,base,FC26
243047,Precision Header,base,FC26
243061,Quick Step,base,FC26
243061,Rapid,base,FC26
243061,Trickster,base,FC26
243088,Slide Tackle,base,FC26
243092,Anticipate,base,FC26
243100,Block,base,FC26
243133,Anticipate,base,FC26
243134,Acrobatic,base,FC26
243134,Finesse Shot,base,FC26
243134,Quick Step,base,FC26
243134,Technical,base,FC26
243155,Aerial Fortress,base,FC26
243155,Intercept,base,FC26
243155,Precision Header,base,FC26
243158,Footwork,base,FC26
243163,Technical,base,FC26
243173,Incisive Pass,base,FC26
243175,Press Proven,base,FC26
243185,Block,base,FC26
243200,Chip Shot,base,FC26
243203,Precision Header,base,FC26
243205,Quick Step,base,FC26
243222,Intercept,base,FC26
243222,Relentless,base,FC26
243241,Block,base,FC26
243241,Intercept,base,FC26
243245,Dead Ball,base,FC26
243245,Finesse Shot,base,FC26
243245,Incisive Pass,base,FC26
243245,Power Shot,base,FC26
243252,Long Throw,plus,FC26
243256,Incisive Pass,base,FC26
243275,Aerial Fortress,base,FC26
243275,Bruiser,base,FC26
243275,Long Ball Pass,base,FC26
243276,Technical,base,FC26
243279,Rapid,base,FC26
243282,Incisive Pass,base,FC26
243282,Technical,base,FC26
243282,Whipped Pass,base,FC26
243284,Long Ball Pass,base,FC26
243294,Cross Claimer,base,FC26
243294,Footwork,base,FC26
243294,Long Ball Pass,base,FC26
243311,Cross Claimer,base,FC26
243311,Far Throw,base,FC26
243312,Long Ball Pass,base,FC26
243312,Press Proven,base,FC26
243345,Aerial Fortress,base,FC26
243345,Bruiser,base,FC26
243345,Intercept,base,FC26
243345,Precision Header,base,FC26
243347,Anticipate,base,FC26
243347,Long Ball Pass,base,FC26
243349,Long Ball Pass,base,FC26
243350,Long Throw,base,FC26
243353,Inventive,base,FC26
243353,Quick Step,base,FC26
243353,Technical,base,FC26
243354,Incisive Pass,base,FC26
243360,Long Throw,base,FC26
243373,Far Throw,base,FC26
243373,Footwork,base,FC26
243373,Rush Out,base,FC26
243388,Inventive,base,FC26
243392,Quick Step,base,FC26
243392,Rapid,base,FC26
243412,Intercept,base,FC26
243412,Long Ball Pass,base,FC26
243414,Slide Tackle,base,FC26
243431,Anticipate,base,FC26
243431,Intercept,base,FC26
243431,Precision Header,base,FC26
243442,Block,base,FC26
243442,Slide Tackle,base,FC26
243445,Acrobatic,base,FC26
243445,Gamechanger,base,FC26
243445,Precision Header,base,FC26
243449,Anticipate,base,FC26
243459,Enforcer,base,FC26
243464,Whipped Pass,base,FC26
243478,Press Proven,base,FC26
243481,Rapid,base,FC26
243513,Long Ball Pass,base,FC26
243514,Long Ball Pass,base,FC26
243520,Aerial Fortress,base,FC26
243520,Slide Tackle,base,FC26
243525,Incisive Pass,base,FC26
243525,Slide Tackle,base,FC26
243527,Anticipate,base,FC26
243530,Bruiser,base,FC26
243530,Long Ball Pass,base,FC26
243530,Press Proven,base,FC26
243532,Finesse Shot,base,FC26
243538,Cross Claimer,base,FC26
243538,Far Throw,base,FC26
243538,Footwork,base,FC26
243539,Long Ball Pass,base,FC26
243549,Block,base,FC26
243549,Long Ball Pass,base,FC26
243551,Finesse Shot,base,FC26
243551,Inventive,base,FC26
243551,Technical,base,FC26
243558,Aerial Fortress,base,FC26
243558,Bruiser,base,FC26
243559,First Touch,base,FC26
243559,Quick Step,base,FC26
243571,Bruiser,base,FC26
243573,Cross Claimer,base,FC26
243573,Long Ball Pass,base,FC26
243574,Rapid,base,FC26
243576,Block,base,FC26
243576,Long Ball Pass,base,FC26
243576,Power Shot,base,FC26
243576,Relentless,base,FC26
243576,Tiki Taka,base,FC26
243576,Whipped Pass,base,FC26
243580,Acrobatic,base,FC26
243580,Finesse Shot,base,FC26
243580,Low Driven Shot,base,FC26
243580,Quick Step,base,FC26
243580,Rapid,base,FC26
243585,Far Throw,base,FC26
243585,Footwork,base,FC26
243586,Chip Shot,base,FC26
243586,Finesse Shot,base,FC26
243589,Anticipate,base,FC26
243589,Long Ball Pass,base,FC26
243593,Finesse Shot,base,FC26
243593,Gamechanger,base,FC26
243593,Incisive Pass,base,FC26
243593,Quick Step,base,FC26
243593,Rapid,base,FC26
243593,Trickster,base,FC26
243595,Intercept,base,FC26
243595,Long Ball Pass,base,FC26
243595,Pinged Pass,base,FC26
243596,Aerial Fortress,base,FC26
243596,Intercept,base,FC26
243604,Gamechanger,base,FC26
243604,Inventive,base,FC26
243606,Technical,base,FC26
243608,Anticipate,base,FC26
243608,Rapid,base,FC26
243608,Whipped Pass,base,FC26
243612,Slide Tackle,base,FC26
243618,Dead Ball,base,FC26
243618,Press Proven,base,FC26
243619,Trickster,base,FC26
243627,Long Ball Pass,base,FC26
243628,Aerial Fortress,base,FC26
243628,Bruiser,base,FC26
243628,Intercept,base,FC26
243628,Precision Header,base,FC26
243630,Low Driven Shot,base,FC26
243630,Press Proven,base,FC26
243630,Quick Step,base,FC26
243630,Relentless,base,FC26
243637,Intercept,base,FC26
243637,Relentless,base,FC26
243643,Technical,base,FC26
243646,Low Driven Shot,base,FC26
243657,Intercept,base,FC26
243657,Slide Tackle,base,FC26
243661,Aerial Fortress,base,FC26
243661,Intercept,base,FC26
243664,Technical,base,FC26
243666,Finesse Shot,base,FC26
243666,Power Shot,base,FC26
243669,Dead Ball,base,FC26
243669,Finesse Shot,base,FC26
243669,Technical,base,FC26
243673,Aerial Fortress,base,FC26
243673,Anticipate,base,FC26
243673,Bruiser,base,FC26
243673,Long Ball Pass,base,FC26
243675,Cross Claimer,base,FC26
243675,Far Throw,base,FC26
243686,Pinged Pass,base,FC26
243686,Technical,base,FC26
243688,Long Throw,base,FC26
243702,Rapid,base,FC26
243715,Jockey,base,FC26
243715,Long Ball Pass,base,FC26
243715,Anticipate,plus,FC26
243735,Cross Claimer,base,FC26
243738,Jockey,base,FC26
243756,Anticipate,base,FC26
243756,Intercept,base,FC26
243756,Jockey,base,FC26
243759,Long Ball Pass,base,FC26
243764,Dead Ball,base,FC26
243764,Incisive Pass,base,FC26
243764,Whipped Pass,base,FC26
243765,Aerial Fortress,base,FC26
243765,Anticipate,base,FC26
243780,Dead Ball,base,FC26
243780,Inventive,base,FC26
243780,Technical,base,FC26
243780,Whipped Pass,base,FC26
243787,Jockey,base,FC26
243787,Power Shot,base,FC26
243788,Inventive,base,FC26
243788,Technical,base,FC26
243789,Technical,base,FC26
243792,Dead Ball,base,FC26
243792,Incisive Pass,base,FC26
243792,Inventive,base,FC26
243792,Long Ball Pass,base,FC26
243792,Rapid,base,FC26
243792,Whipped Pass,base,FC26
243795,Finesse Shot,base,FC26
243795,Press Proven,base,FC26
243795,Quick Step,base,FC26
243807,Finesse Shot,base,FC26
243807,Technical,base,FC26
243812,Dead Ball,base,FC26
243812,Finesse Shot,base,FC26
243812,Gamechanger,base,FC26
243812,Inventive,base,FC26
243812,Technical,base,FC26
243824,Finesse Shot,base,FC26
243824,Whipped Pass,base,FC26
243828,Long Ball Pass,base,FC26
243830,Cross Claimer,base,FC26
243830,Far Throw,base,FC26
243830,Footwork,base,FC26
243834,Long Ball Pass,base,FC26
243834,Technical,base,FC26
243838,Rapid,base,FC26
243840,Anticipate,base,FC26
243840,Slide Tackle,base,FC26
243841,Finesse Shot,base,FC26
243842,Rapid,base,FC26
243842,Relentless,base,FC26
243842,Whipped Pass,base,FC26
243849,Jockey,base,FC26
243854,Bruiser,base,FC26
243854,Jockey,base,FC26
243867,Bruiser,base,FC26
243869,Jockey,base,FC26
243870,Aerial Fortress,base,FC26
243870,Enforcer,base,FC26
243870,Precision Header,base,FC26
243870,Relentless,base,FC26
243871,Long Ball Pass,base,FC26
243871,Slide Tackle,base,FC26
243876,Incisive Pass,base,FC26
243876,Inventive,base,FC26
243876,Low Driven Shot,base,FC26
243886,Jockey,base,FC26
243886,Rapid,base,FC26
243886,Slide Tackle,base,FC26
243891,Aerial Fortress,base,FC26
243894,Long Ball Pass,base,FC26
243898,Pinged Pass,base,FC26
243898,Press Proven,base,FC26
243904,First Touch,base,FC26
243904,Incisive Pass,base,FC26
243904,Inventive,base,FC26
243904,Technical,base,FC26
243914,Incisive Pass,base,FC26
243914,Technical,base,FC26
243917,Cross Claimer,base,FC26
243917,Far Throw,base,FC26
243918,Slide Tackle,base,FC26
243923,Long Ball Pass,base,FC26
243932,Finesse Shot,base,FC26
243932,Incisive Pass,base,FC26
243952,Footwork,base,FC26
243953,Gamechanger,base,FC26
243953,Technical,base,FC26
243959,Anticipate,base,FC26
243959,Jockey,base,FC26
243959,Long Throw,base,FC26
243970,Acrobatic,base,FC26
243970,Technical,base,FC26
243970,Trickster,base,FC26
243971,Intercept,base,FC26
243976,Aerial Fortress,base,FC26
243976,Long Ball Pass,base,FC26
243977,Low Driven Shot,base,FC26
244000,Block,base,FC26
244001,Footwork,base,FC26
244014,Technical,base,FC26
244022,Enforcer,base,FC26
244022,Power Shot,base,FC26
244024,Inventive,base,FC26
244024,Technical,base,FC26
244034,Technical,base,FC26
244034,Whipped Pass,base,FC26
244040,Enforcer,base,FC26
244050,Aerial Fortress,base,FC26
244050,Intercept,base,FC26
244050,Slide Tackle,base,FC26
244054,Incisive Pass,base,FC26
244054,Long Ball Pass,base,FC26
244054,Slide Tackle,base,FC26
244067,Jockey,base,FC26
244067,Long Ball Pass,base,FC26
244068,Aerial Fortress,base,FC26
244068,Precision Header,base,FC26
244068,Slide Tackle,base,FC26
244078,Dead Ball,base,FC26
244078,Inventive,base,FC26
244079,Dead Ball,base,FC26
244110,Technical,base,FC26
244112,Acrobatic,base,FC26
244112,Trickster,base,FC26
244114,Aerial Fortress,base,FC26
244114,Press Proven,base,FC26
244133,Long Ball Pass,base,FC26
244135,Block,base,FC26
244135,Intercept,base,FC26
244147,Acrobatic,base,FC26
244147,Technical,base,FC26
244160,Aerial Fortress,base,FC26
244160,Bruiser,base,FC26
244176,Acrobatic,base,FC26
244176,Chip Shot,base,FC26
244176,Finesse Shot,base,FC26
244176,Gamechanger,base,FC26
244176,Incisive Pass,base,FC26
244176,Low Driven Shot,base,FC26
244181,Block,base,FC26
244185,Precision Header,base,FC26
244188,Aerial Fortress,base,FC26
244188,Quick Step,base,FC26
244188,Rapid,base,FC26
244190,Slide Tackle,base,FC26
244192,Block,base,FC26
244192,Bruiser,base,FC26
244192,Enforcer,base,FC26
244192,Slide Tackle,base,FC26
244193,Gamechanger,base,FC26
244193,Power Shot,base,FC26
244193,Rapid,base,FC26
244196,Long Throw,base,FC26
244197,Inventive,base,FC26
244197,Quick Step,base,FC26
244197,Rapid,base,FC26
244204,Aerial Fortress,base,FC26
244204,Anticipate,base,FC26
244204,Precision Header,base,FC26
244204,Slide Tackle,base,FC26
244205,Power Shot,base,FC26
244205,Quick Step,base,FC26
244205,Rapid,base,FC26
244206,Block,base,FC26
244206,Intercept,base,FC26
244206,Jockey,base,FC26
244206,Long Ball Pass,base,FC26
244206,Slide Tackle,base,FC26
244213,Aerial Fortress,base,FC26
244213,Chip Shot,base,FC26
244213,Precision Header,base,FC26
244213,Technical,base,FC26
244218,Far Reach,base,FC26
244233,Enforcer,base,FC26
244234,Rapid,base,FC26
244234,Trickster,base,FC26
244238,Aerial Fortress,base,FC26
244238,Intercept,base,FC26
244238,Long Ball Pass,base,FC26
244250,Enforcer,base,FC26
244257,Finesse Shot,base,FC26
244260,Finesse Shot,base,FC26
244260,First Touch,base,FC26
244260,Gamechanger,base,FC26
244260,Incisive Pass,base,FC26
244260,Technical,base,FC26
244260,Tiki Taka,base,FC26
244261,First Touch,base,FC26
244261,Inventive,base,FC26
244261,Relentless,base,FC26
244261,Technical,base,FC26
244263,Aerial Fortress,base,FC26
244263,Block,base,FC26
244263,Long Ball Pass,base,FC26
244263,Slide Tackle,base,FC26
244269,Aerial Fortress,base,FC26
244269,Long Ball Pass,base,FC26
244269,Slide Tackle,base,FC26
244272,Intercept,base,FC26
244272,Slide Tackle,base,FC26
244274,Far Throw,base,FC26
244287,Gamechanger,base,FC26
244287,Technical,base,FC26
244288,Gamechanger,base,FC26
244288,Press Proven,base,FC26
244305,Aerial Fortress,base,FC26
244309,Inventive,base,FC26
244309,Power Shot,base,FC26
244309,Press Proven,base,FC26
244316,Deflector,base,FC26
244318,Gamechanger,base,FC26
244318,Technical,base,FC26
244318,Whipped Pass,base,FC26
244319,Precision Header,base,FC26
244321,Precision Header,base,FC26
244322,Long Throw,base,FC26
244322,Technical,base,FC26
244349,Aerial Fortress,base,FC26
244349,Block,base,FC26
244349,Intercept,base,FC26
244369,Quick Step,base,FC26
244369,Technical,base,FC26
244374,Rapid,base,FC26
244377,Intercept,base,FC26
244377,Long Ball Pass,base,FC26
244380,Intercept,base,FC26
244390,Rapid,base,FC26
244391,Low Driven Shot,base,FC26
244391,Power Shot,base,FC26
244391,Quick Step,base,FC26
244391,Rapid,base,FC26
244399,Anticipate,base,FC26
244399,Dead Ball,base,FC26
244399,Incisive Pass,base,FC26
244399,Jockey,base,FC26
244399,Long Ball Pass,base,FC26
244399,Press Proven,base,FC26
244399,Relentless,base,FC26
244407,Press Proven,base,FC26
244413,Anticipate,base,FC26
244413,Intercept,base,FC26
244413,Jockey,base,FC26
244413,Slide Tackle,base,FC26
244417,Footwork,base,FC26
244435,Bruiser,base,FC26
244435,Intercept,base,FC26
244435,Long Ball Pass,base,FC26
244435,Long Throw,base,FC26
244435,Slide Tackle,base,FC26
244460,Anticipate,base,FC26
244460,Long Throw,base,FC26
244464,Rapid,base,FC26
244467,Far Throw,base,FC26
244470,Jockey,base,FC26
244470,Long Throw,base,FC26
244470,Whipped Pass,base,FC26
244471,Block,base,FC26
244471,Intercept,base,FC26
